Transaction ID,Timestamp,Sender Name,Sender UPI ID,Receiver Name,Receiver UPI ID,Amount (INR),Status,Vendor Area,GST Registered,Rejection Reason,Vendor Category,GST (%),GST vendor Amount (INR),Monthly Income,Likely GST Rejection Reason,Is Threshold Crossed?
e912e5ef-148e-48b0-94d2-5e32e616b3f5,21-06-2024 13:29,Divyansh Salvi,8866347349@okhdfcbank,Street Barber,8812816614@okybl,1804.18,FAILED,Rajajinagar,No,Avoiding Tax,Service,18,324.7524,102893.42,Small vendor - under threshold,No
77d3c4a2-459c-4f0c-8135-3da7aa66c39c,20-06-2024 21:28,Sana Walia,2283469699@okicici,Battery Repair,6172377935@okicici,116.07,FAILED,Yeshwantpur,No,Not Registered for GST,Service,18,20.8926,82942.5,Small vendor - under threshold,No
f600aa3e-ba93-4c8e-ba9f-2ee8cace4bf5,24-06-2024 13:37,Divit Walia,5092413326@okaxis,Petty Shop,8579034781@okaxis,2752.33,SUCCESS,Yeshwantpur,No,Not Registered for GST,Retail,5,137.6165,79286.31,Small vendor - under threshold,Yes
1750c2be-f969-4de7-8f16-eb948a25f4a3,26-06-2024 14:53,Ritvik Srinivasan,7108491641@okicici,Bamboo Chair Seller,6283009447@okicici,2158.04,SUCCESS,Whitefield,No,Prefers Cash,Retail,5,107.902,97095.4,Small vendor - under threshold,Yes
b6b2d71d-51f8-49b4-a63b-c3ff1f00240d,13-06-2024 01:06,Reyansh Doshi,1400702301@okhdfcbank,Mobile Recharge,7070706473@okybl,7002.2,SUCCESS,Whitefield,Yes,Registered,Service,18,1260.396,119156.63,Small vendor - under threshold,Yes
c6cd757d-c369-470f-8134-7def15175e1f,09-06-2024 00:40,Uthkarsh Behl,8961412111@okaxis,Plastic Items Seller,6779473865@oksbi,2123.29,FAILED,Indiranagar,No,Not Registered for GST,Retail,5,106.1645,85134.41,Small vendor - under threshold,Yes
9001cae7-62e0-437e-8be1-44711d2df846,17-06-2024 11:58,Kabir Mander,5129776577@okybl,Tiffin Center,2316974115@okhdfcbank,1734.06,FAILED,Hebbal,No,Not Registered for GST,Food,5,86.703,84335.94,Small vendor - under threshold,Yes
47c3e0ae-eb07-4046-b611-8ac354e2682c,20-06-2024 19:26,Trisha Uppal,2839704392@oksbi,Local Plumber,4635968378@oksbi,2062.22,FAILED,Jayanagar,No,Prefers Cash,Service,18,371.1996,72608.49,Small vendor - under threshold,Yes
fd0468d4-cfb4-4e40-b058-e2b190628074,01-07-2024 22:58,Urvi Kapoor,7932416816@okaxis,Local Plumber,1419381216@okaxis,6910.83,FAILED,BTM Layout,No,Not Registered for GST,Service,18,1243.9494,31306.48,Small vendor - under threshold,Yes
1a289527-7bf9-4034-927c-e61624ceb3ae,02-07-2024 22:58,Samaira Ray,8823208186@oksbi,Fruit Cart,2513772192@okhdfcbank,2453.56,SUCCESS,HSR Layout,No,Prefers Cash,Supply,12,294.4272,8430.02,Small vendor - under threshold,Yes
e688e069-9560-466f-857d-0a21991eea52,21-06-2024 19:41,Shaan Gade,7279822294@okaxis,Mobile Recharge,8999229496@okicici,6679.23,FAILED,Hebbal,No,Not Registered for GST,Service,18,1202.2614,119156.63,Small vendor - under threshold,Yes
e141dadc-0a32-439d-b411-3666007cfbb6,20-06-2024 20:42,Sumer Barad,5294559147@oksbi,Vegetable Seller,0553260273@okybl,2331.27,SUCCESS,Rajajinagar,No,Avoiding Tax,Supply,12,279.7524,58705.31,Small vendor - under threshold,Yes
26802397-e0ce-4c56-89cf-004e5d50785a,27-06-2024 09:59,Raunak Buch,8857101383@okhdfcbank,Tiffin Center,1942611767@okybl,3454.06,SUCCESS,Jayanagar,No,Prefers Cash,Food,5,172.703,84335.94,Small vendor - under threshold,Yes
8fb30c44-8411-4ada-a7e0-0c45c71eced0,28-06-2024 07:58,Vaibhav Choudhary,0495028936@okybl,Footwear Repair,7492419654@okicici,8429.67,FAILED,Indiranagar,Yes,Avoiding Tax,Service,18,1517.3406,77759,Small vendor - under threshold,Yes
4099b9a7-f934-4911-92bd-bcb6811794dc,04-06-2024 12:12,Tanya Soman,4574184542@okaxis,Street Barber,2288324828@okaxis,2131.08,SUCCESS,Malleshwaram,Yes,Registered,Service,18,383.5944,102893.42,Small vendor - under threshold,No
79770bd3-0359-4311-9079-a80cd4dde353,12-06-2024 07:52,Anvi Raman,6563486398@okaxis,Tea Shop,7136498363@okybl,4629.99,SUCCESS,Hebbal,Yes,Registered,Food,5,231.4995,94100.2,Small vendor - under threshold,Yes
e9788dca-ef61-423b-8281-00eeac9bdb07,12-06-2024 03:27,Trisha Lalla,5325463977@okaxis,Electronics Repair,1931549355@oksbi,6538.1,FAILED,Hebbal,No,Prefers Cash,Service,18,1176.858,133576.36,Small vendor - under threshold,Yes
cfca6a11-2709-46f2-b010-b696da0b6fd7,01-07-2024 09:32,Ojas Butala,6697865890@oksbi,Ice Cream Cart,4227912202@okaxis,9357.05,SUCCESS,Jayanagar,Yes,Registered,Food,5,467.8525,28451.93,Small vendor - under threshold,Yes
7e493fae-3fe6-4e96-9f2a-59668044979b,07-06-2024 20:22,Kanav Bhardwaj,8057330920@oksbi,Mini Bakery,4047387614@okaxis,4466.89,SUCCESS,Rajajinagar,No,Not Registered for GST,Food,5,223.3445,99927.83,Small vendor - under threshold,Yes
d4a65349-af70-4fa1-9a5c-dadf31e0cd81,25-06-2024 09:52,Ritvik Sundaram,4786038005@okybl,Tiffin Center,8504430765@oksbi,5679.21,FAILED,Hebbal,No,Prefers Cash,Food,5,283.9605,84335.94,Small vendor - under threshold,Yes
6d70690e-9c67-4ff8-a482-c12f4540d96e,13-06-2024 01:46,Bhavin Chandran,4795110226@okhdfcbank,Electronics Repair,3815146081@okicici,5437.71,FAILED,Jayanagar,No,Not Registered for GST,Service,18,978.7878,133576.36,Small vendor - under threshold,Yes
3206d05c-e9cd-4d6f-ab22-81eb54b2d1ce,23-06-2024 08:56,Aayush Bakshi,9785860828@oksbi,Photo Print Stall,5089047536@oksbi,3127.76,SUCCESS,Koramangala,No,Avoiding Tax,Service,18,562.9968,108139.06,Small vendor - under threshold,Yes
8387d8a8-add2-415e-98cf-0b5f2666dc31,10-06-2024 23:09,Anya Acharya,5540268570@okaxis,Local Painter,3864932168@okaxis,9219.33,FAILED,Whitefield,No,Not Registered for GST,Service,18,1659.4794,95505.89,Small vendor - under threshold,Yes
273b1720-4d3a-4834-bce8-406ae4dc69c4,29-06-2024 00:54,Drishya Kala,9916283476@okicici,Footwear Repair,7645031745@oksbi,9356.28,FAILED,Yeshwantpur,Yes,Prefers Cash,Service,18,1684.1304,77759,Small vendor - under threshold,Yes
bde1d24a-23fd-44a9-b441-1883e1492489,29-06-2024 16:32,Yuvaan Gopal,0623234423@okhdfcbank,Photo Print Stall,2236913766@okaxis,2581.32,FAILED,Whitefield,No,Not Registered for GST,Service,18,464.6376,108139.06,Small vendor - under threshold,Yes
01eb623a-e640-499e-8323-2683a154544c,18-06-2024 07:41,Adah Karpe,6552711173@okicici,Clay Pot Seller,2269044243@okybl,8788.31,SUCCESS,Rajajinagar,No,Prefers Cash,Retail,5,439.4155,110868.43,Small vendor - under threshold,Yes
36cc5d6f-ca90-42fe-90b5-916c8be7cd27,16-06-2024 15:53,Advika Sidhu,9321577036@okaxis,Coconut Vendor,2435226563@okicici,3144.63,FAILED,Koramangala,No,Not Registered for GST,Supply,12,377.3556,67556.25,Small vendor - under threshold,Yes
34e409c2-275b-44b4-8f61-2b719b673f6f,28-06-2024 15:45,Charvi Dewan,0445016565@okicici,Ironing Service,2295243313@oksbi,2944.21,FAILED,Hebbal,No,Not Registered for GST,Service,18,529.9578,80147.66,Small vendor - under threshold,No
56e2e6d7-1f8a-4a04-acec-1363e33dd2d3,04-06-2024 03:53,Anvi Ahuja,4057683883@okhdfcbank,Flower Seller,7863224276@okhdfcbank,6164.7,FAILED,BTM Layout,No,Avoiding Tax,Supply,12,739.764,93980.26,Small vendor - under threshold,Yes
f52158ab-f8d6-4f42-aac6-d45462caca32,29-06-2024 06:14,Anahi Choudhary,2405639960@oksbi,Local Cafe,8058729117@okybl,462.63,FAILED,Whitefield,No,Prefers Cash,Food,5,23.1315,146760.04,Small vendor - under threshold,Yes
8225eda3-2dc3-49e3-9a87-fb58e67fd99c,19-06-2024 23:49,Riaan Chacko,5325265347@okaxis,Sewing Machine Repair,9617239363@okicici,552.79,SUCCESS,Indiranagar,Yes,Registered,Service,18,99.5022,103497.86,Small vendor - under threshold,No
8c1bc88f-242c-44f0-b02a-254d66949ed6,22-06-2024 02:54,Gokul Brahmbhatt,2705878601@oksbi,Bamboo Chair Seller,9334092753@okaxis,2071.77,SUCCESS,Whitefield,No,Avoiding Tax,Retail,5,103.5885,97095.4,Small vendor - under threshold,Yes
c8e0093e-01fa-4c97-81c0-c0fd966a5f8f,09-06-2024 18:08,Romil Jain,6623476068@okaxis,Handicrafts Seller,7740784974@oksbi,5972.06,SUCCESS,HSR Layout,No,Prefers Cash,Retail,5,298.603,131773.59,Small vendor - under threshold,Yes
dcf5b4d8-2e37-4717-a88e-57e3690b56ec,06-06-2024 15:20,Ela Lalla,6668016319@okicici,Ironing Service,5801358491@okybl,2548.69,FAILED,BTM Layout,No,Prefers Cash,Service,18,458.7642,80147.66,Small vendor - under threshold,No
bbbdaf03-669f-476b-9304-69a95655f235,02-07-2024 20:05,Eva Solanki,8609313801@okaxis,Sewing Machine Repair,6524879932@okicici,5216.49,FAILED,HSR Layout,No,Prefers Cash,Service,18,938.9682,12277.58,Small vendor - under threshold,No
c3452731-66ff-4696-a51f-9ee84da81e4d,07-06-2024 08:13,Hansh Dugar,2754359134@okybl,Lassi Stall,3982896041@okybl,9037.12,FAILED,HSR Layout,No,Avoiding Tax,Food,5,451.856,97730.21,Small vendor - under threshold,Yes
b69548af-727b-4d2f-88ea-ef7a811a3ec5,17-06-2024 11:39,Yuvraj  Chana,7870974702@okaxis,Snack Stall,4978907652@oksbi,2091.29,SUCCESS,Indiranagar,No,Avoiding Tax,Food,5,104.5645,102317.05,Small vendor - under threshold,Yes
71c23a65-1fee-4216-8683-5709a41f942b,05-06-2024 10:45,Kartik Sharaf,4801340698@okybl,Lassi Stall,6361286840@okhdfcbank,8609.82,FAILED,Koramangala,No,Avoiding Tax,Food,5,430.491,97730.21,Small vendor - under threshold,Yes
df002d0c-1de6-4906-8853-f3da478d4d15,12-06-2024 14:15,Jayant Malhotra,3361066286@okybl,Footwear Repair,8734053474@oksbi,1953.33,FAILED,HSR Layout,No,Avoiding Tax,Service,18,351.5994,77759,Small vendor - under threshold,Yes
d7aebfcb-74ed-41f5-9bf7-756979a91b5b,11-06-2024 00:52,Adira Raj,1706789036@okhdfcbank,Bhelpuri Stall,7314082973@okicici,8890.24,SUCCESS,BTM Layout,Yes,Registered,Food,5,444.512,69758.09,Small vendor - under threshold,Yes
dbf62f00-a75b-43b0-8ce4-a8c588bed461,20-06-2024 17:36,Kashvi Shukla,3848601952@okhdfcbank,Mobile Recharge,1813832770@okybl,1733.75,SUCCESS,Whitefield,No,Avoiding Tax,Service,18,312.075,119156.63,Small vendor - under threshold,Yes
5a009535-6b32-4558-b11a-d0dfd45d3db6,08-06-2024 21:47,Jhanvi Kadakia,7066732631@okicici,Flower Seller,1488430684@oksbi,6061.15,FAILED,Rajajinagar,No,Avoiding Tax,Supply,12,727.338,93980.26,Small vendor - under threshold,Yes
2e4c7c52-34da-4d70-ac88-b357e88bee2b,10-06-2024 15:39,Kaira Dewan,1502390915@oksbi,Sticker Shop,5680790159@okicici,7263.64,FAILED,BTM Layout,No,Not Registered for GST,Retail,5,363.182,69197.56,Small vendor - under threshold,Yes
8090b8a3-37c2-41f9-b6e0-15144d94f53d,15-06-2024 08:35,Raunak Mangal,8915275740@oksbi,Local Painter,7360540220@oksbi,2527.96,SUCCESS,Yeshwantpur,Yes,Registered,Service,18,455.0328,95505.89,Small vendor - under threshold,Yes
f2c47b46-11b5-42b7-ade3-476b2f46a311,16-06-2024 20:37,Taran Das,8026231879@okicici,Auto Driver,4099465074@okicici,2046.96,FAILED,Jayanagar,Yes,Avoiding Tax,Service,18,368.4528,85232.82,Small vendor - under threshold,Yes
57e1fbad-51f9-4508-aa38-707246329d69,25-06-2024 00:52,Hunar Cheema,8315278756@okhdfcbank,Chaat Stall,9432628820@okaxis,3288.57,FAILED,Whitefield,Yes,Avoiding Tax,Food,5,164.4285,108684.91,Small vendor - under threshold,Yes
a9cc560c-7f99-4f88-b04e-94c9bbf7a432,15-06-2024 10:29,Kiara Chanda,4476337584@okhdfcbank,Fruit Cart,0042833785@okicici,1445.75,SUCCESS,Indiranagar,Yes,Registered,Supply,12,173.49,94056.6,Small vendor - under threshold,Yes
d56d825d-f69f-41d3-9748-344086e1ede3,28-06-2024 04:34,Reyansh Walla,3596774231@okicici,Street Tailor,9704171645@okhdfcbank,7812.75,SUCCESS,HSR Layout,No,Prefers Cash,Service,18,1406.295,105722.99,Small vendor - under threshold,No
7a926fe8-0133-41f7-ae23-c05e80eb5888,12-06-2024 07:31,Drishya Korpal,4870019179@okybl,Coconut Vendor,8985072012@okicici,3163.95,SUCCESS,Rajajinagar,No,Prefers Cash,Supply,12,379.674,67556.25,Small vendor - under threshold,Yes
0db9dbd4-5096-4399-aaaa-accae8404375,29-06-2024 01:29,Manikya Reddy,1549363662@okicici,Battery Repair,8180305340@okicici,434.83,SUCCESS,HSR Layout,No,Prefers Cash,Service,18,78.2694,82942.5,Small vendor - under threshold,No
854d4d33-c003-4d85-bebe-36844e0360d6,30-06-2024 17:44,Mahika Agarwal,7215712188@okicici,Small Restaurant,8537679017@okicici,6874.85,FAILED,Indiranagar,No,Avoiding Tax,Food,5,343.7425,88760.43,Small vendor - under threshold,Yes
1f790b84-78cb-4f12-b86d-08d8aad45e1d,02-07-2024 15:32,Alia Kapoor,5194148647@okybl,Plastic Items Seller,5649748047@okhdfcbank,832.21,FAILED,BTM Layout,No,Prefers Cash,Retail,5,41.6105,10481.61,Small vendor - under threshold,Yes
bcd8d3d8-2386-45bd-bcd6-e6fcc1a4d184,16-06-2024 11:00,Mehul Seshadri,0696746336@okicici,Snack Stall,4958899985@okicici,9400.33,FAILED,Yeshwantpur,No,Not Registered for GST,Food,5,470.0165,102317.05,Small vendor - under threshold,Yes
fa3151a9-ae21-4203-a85e-050c8c73d352,18-06-2024 12:09,Saanvi Acharya,3696217497@oksbi,Momo Cart,7639639422@okicici,6632.77,FAILED,Jayanagar,Yes,Not Registered for GST,Food,5,331.6385,108171.61,Small vendor - under threshold,Yes
11556abb-72f2-4ad0-bf8f-9c7ddbe86a41,23-06-2024 21:02,Bhamini Garg,0543096709@oksbi,Tea Shop,2106573656@oksbi,4167.41,SUCCESS,Yeshwantpur,No,Prefers Cash,Food,5,208.3705,94100.2,Small vendor - under threshold,Yes
8151c72b-44a9-499c-a148-13a9336f8a32,12-06-2024 15:46,Myra Bansal,1211629045@okaxis,Bamboo Products,8884268107@okicici,2349.97,SUCCESS,Whitefield,No,Prefers Cash,Retail,5,117.4985,89818.54,Small vendor - under threshold,Yes
e6e1b2ff-ec11-4619-8e1a-eb187d54c2c8,20-06-2024 21:32,Heer Keer,3701252089@okhdfcbank,Bamboo Products,9600006502@oksbi,6561.5,FAILED,BTM Layout,Yes,Avoiding Tax,Retail,5,328.075,89818.54,Small vendor - under threshold,Yes
44d38ad6-db53-4d1d-b615-f66d27d46cee,13-06-2024 13:46,Fateh Batta,1597976626@okybl,Momo Cart,4159262577@okhdfcbank,7055.4,FAILED,Jayanagar,No,Prefers Cash,Food,5,352.77,108171.61,Small vendor - under threshold,Yes
f1442c51-d71f-47ee-a791-418e9f1e60e0,05-06-2024 20:19,Manikya Bajaj,2138879594@okaxis,Clay Pot Seller,3133625133@okaxis,215.98,FAILED,Malleshwaram,No,Prefers Cash,Retail,5,10.799,110868.43,Small vendor - under threshold,Yes
83545250-ff28-46ee-8dad-bc49faac114e,02-07-2024 11:45,Lakshit Manne,2364175922@okaxis,Fast Food Van,3740949242@okhdfcbank,5003.41,SUCCESS,Yeshwantpur,No,Prefers Cash,Food,5,250.1705,5003.41,Small vendor - under threshold,Yes
e319ed8c-e82c-4423-bce7-ff5a4df70032,11-06-2024 04:29,Zain Babu,1610879285@okaxis,Ironing Service,1638507782@okhdfcbank,5599.24,FAILED,HSR Layout,Yes,Prefers Cash,Service,18,1007.8632,80147.66,Small vendor - under threshold,No
117ab6c8-6439-431b-a03b-c8d9942d94ae,20-06-2024 07:52,Suhana Saini,3470805227@okhdfcbank,Bamboo Chair Seller,4377662815@okaxis,7318.91,SUCCESS,Hebbal,No,Avoiding Tax,Retail,5,365.9455,97095.4,Small vendor - under threshold,Yes
2bbe78fb-daba-4282-a8f0-0d861f9798e4,13-06-2024 17:15,Oorja Dhar,4540498260@okhdfcbank,Kirana Store,7473059523@okhdfcbank,2583.4,FAILED,Whitefield,Yes,Avoiding Tax,Retail,5,129.17,75760.41,Small vendor - under threshold,Yes
46bdb139-4097-44f1-a680-17a617ea1f03,19-06-2024 12:41,Saira Saraf,9010546635@okhdfcbank,Plastic Items Seller,1979679187@okicici,4443.71,FAILED,Whitefield,No,Prefers Cash,Retail,5,222.1855,85134.41,Small vendor - under threshold,Yes
1e1bd908-f570-4ad7-8972-f652348b6d56,27-06-2024 17:02,Ela Goda,3185953616@okhdfcbank,Watch Repair,0214822935@okybl,235.97,SUCCESS,Jayanagar,No,Not Registered for GST,Service,18,42.4746,79995.93,Small vendor - under threshold,Yes
e10612c5-25f6-4518-baff-0c733b824e94,16-06-2024 07:06,Divyansh Sani,8016569457@okhdfcbank,Street Tailor,8059500176@okhdfcbank,2302.27,SUCCESS,Malleshwaram,No,Avoiding Tax,Service,18,414.4086,105722.99,Small vendor - under threshold,No
807cd9df-73ea-4dae-abe2-c3dff17a4399,09-06-2024 02:37,Ayesha Salvi,5224133604@okybl,Plastic Items Seller,0119885035@okhdfcbank,8171.91,FAILED,Rajajinagar,No,Not Registered for GST,Retail,5,408.5955,85134.41,Small vendor - under threshold,Yes
426c66c0-5867-4339-ae1a-de956debe74c,26-06-2024 17:57,Tarini Samra,8253796679@okaxis,Handicrafts Seller,5396425543@okaxis,2969.81,FAILED,Yeshwantpur,No,Avoiding Tax,Retail,5,148.4905,131773.59,Small vendor - under threshold,Yes
3cef3f9b-e785-4b35-b3b2-2de693c2c3b8,12-06-2024 18:40,Pihu Balakrishnan,5576002311@oksbi,Chaat Stall,9299620382@oksbi,9181.66,SUCCESS,Koramangala,No,Avoiding Tax,Food,5,459.083,108684.91,Small vendor - under threshold,Yes
d2677e72-9b87-45f7-ba71-819406449f4e,18-06-2024 00:49,Ryan Gupta,0843515089@okicici,Street Barber,7747655583@okhdfcbank,6826.46,SUCCESS,Rajajinagar,Yes,Registered,Service,18,1228.7628,102893.42,Small vendor - under threshold,No
b215615a-2ff5-4dac-89f6-c1c968e2204a,25-06-2024 07:04,Arnav Devan,7004607190@okaxis,Local Plumber,3669337603@oksbi,9544.38,FAILED,Whitefield,Yes,Prefers Cash,Service,18,1717.9884,72608.49,Small vendor - under threshold,Yes
84d331ab-25dd-4c1f-91ce-34d150cf1ce4,22-06-2024 08:45,Ritvik Sachdeva,3842469224@oksbi,Photo Print Stall,1671358243@okaxis,4573.29,FAILED,Whitefield,No,Avoiding Tax,Service,18,823.1922,108139.06,Small vendor - under threshold,Yes
7f76d5e5-d0b9-4d65-ac40-958592f27a24,13-06-2024 03:02,Advik Chana,5039765312@okicici,Toy Seller,2252172328@okybl,8100.64,FAILED,Indiranagar,No,Avoiding Tax,Retail,5,405.032,111276.05,Small vendor - under threshold,Yes
c332fc27-6767-41b3-9aa9-7143d7c9ea10,13-06-2024 13:17,Keya Ram,9574153981@oksbi,Street Tailor,6365927094@okaxis,8077.42,FAILED,Jayanagar,No,Avoiding Tax,Service,18,1453.9356,105722.99,Small vendor - under threshold,No
2c18b957-af1b-4924-90bf-bcd757f335dd,22-06-2024 11:44,Eva Bains,1407342852@okybl,Juice Center,2316883027@okicici,3400.87,FAILED,Hebbal,No,Prefers Cash,Food,5,170.0435,52227.99,Small vendor - under threshold,Yes
fe47b1e2-6f06-40f4-a2a2-f74d864bcda8,03-07-2024 13:07,Shaan Vyas,5043662422@oksbi,Snack Stall,9799702079@okaxis,2210.48,FAILED,Malleshwaram,No,Prefers Cash,Food,5,110.524,13885.67,Small vendor - under threshold,Yes
5791708f-5953-4c3c-bb76-0c003ad2c9cb,14-06-2024 00:10,Yakshit Gara,8836773378@oksbi,Small Restaurant,8563224108@okaxis,2725.07,SUCCESS,Koramangala,No,Prefers Cash,Food,5,136.2535,88760.43,Small vendor - under threshold,Yes
9b936eaa-c86e-4e6c-8085-4f05d6fea362,12-06-2024 17:42,Arnav Issac,6122903319@oksbi,Clay Pot Seller,1769251462@okicici,2349.55,FAILED,Rajajinagar,No,Avoiding Tax,Retail,5,117.4775,110868.43,Small vendor - under threshold,Yes
f195cc18-ca2c-4dcc-b2c6-63b07c9e3d61,07-06-2024 19:02,Mishti Ramachandran,6698469329@okybl,Kirana Store,8292345929@okicici,4410.95,SUCCESS,Yeshwantpur,No,Not Registered for GST,Retail,5,220.5475,75760.41,Small vendor - under threshold,Yes
51de0122-bf9d-4aa5-bea7-73cbd0ae32fd,18-06-2024 13:36,Pranay Gopal,2575877412@okaxis,Watch Repair,1716862719@okhdfcbank,4761.12,SUCCESS,Jayanagar,Yes,Registered,Service,18,857.0016,79995.93,Small vendor - under threshold,Yes
7e0a5018-1207-431f-98da-d66888f2d9cb,21-06-2024 16:28,Saanvi Chaudhari,9835546304@okaxis,Watch Repair,2484766586@okybl,1549.85,FAILED,Yeshwantpur,No,Not Registered for GST,Service,18,278.973,79995.93,Small vendor - under threshold,Yes
dda552ae-e710-481b-904f-59b24ea44926,18-06-2024 02:21,Mohanlal Mann,9925493068@okhdfcbank,Ironing Service,5713405521@okhdfcbank,8671.53,FAILED,BTM Layout,No,Prefers Cash,Service,18,1560.8754,80147.66,Small vendor - under threshold,No
9961f88e-bcd5-46ec-bcf4-6f2740f4baac,14-06-2024 15:32,Heer Gopal,3356844739@okybl,Sticker Shop,7680289458@okaxis,5838.22,SUCCESS,Indiranagar,No,Not Registered for GST,Retail,5,291.911,69197.56,Small vendor - under threshold,Yes
1861fa1b-207c-4583-a385-826ca010a1e6,19-06-2024 08:40,Hiran Basu,1772581333@oksbi,Chaat Stall,8473355775@okicici,2387.31,SUCCESS,Malleshwaram,No,Not Registered for GST,Food,5,119.3655,108684.91,Small vendor - under threshold,Yes
64477709-b886-4cd3-829f-ea7d93cc29b6,12-06-2024 22:15,Nehmat Samra,4103482423@okybl,Cycle Repair,8917921650@okybl,4842.68,SUCCESS,Indiranagar,Yes,Registered,Service,18,871.6824,56755.22,Small vendor - under threshold,No
645cddcd-93fb-435d-aa1b-a4f6ccf7b77f,29-06-2024 04:37,Oorja Tank,9297497792@okhdfcbank,Sticker Shop,7994976883@okicici,1621.36,FAILED,Whitefield,Yes,Prefers Cash,Retail,5,81.068,69197.56,Small vendor - under threshold,Yes
9a06b033-fef3-42bc-a78c-4fe4a4d11062,20-06-2024 07:46,Raunak Dada,0982261248@oksbi,Local Butcher,1592364433@okicici,4604.21,SUCCESS,Indiranagar,Yes,Registered,Supply,12,552.5052,96606.3,Small vendor - under threshold,Yes
3bcde7c6-3b0d-4fc8-abf0-2625e226528a,24-06-2024 23:39,Jivin Atwal,9698181003@okybl,Battery Repair,3692819098@okhdfcbank,2682.31,FAILED,Koramangala,No,Avoiding Tax,Service,18,482.8158,82942.5,Small vendor - under threshold,No
5172f563-29d4-4a25-8b73-905d10216645,14-06-2024 18:32,Shlok Bali,4879596432@okaxis,Second-Hand Clothes,3623156450@oksbi,4922.14,SUCCESS,Whitefield,No,Prefers Cash,Retail,5,246.107,107423.84,Small vendor - under threshold,Yes
7e1766b7-2bf4-49ba-a5bb-1b417ad1146d,28-06-2024 16:57,Ayesha Chad,9509273772@okybl,Battery Repair,1099495099@oksbi,6196.79,FAILED,Rajajinagar,Yes,Avoiding Tax,Service,18,1115.4222,82942.5,Small vendor - under threshold,No
4c6dbea5-da4b-4973-9167-b318331deb91,01-07-2024 14:35,Sara Hans,0188594615@oksbi,Sticker Shop,4723764571@okybl,3304.96,FAILED,Yeshwantpur,No,Prefers Cash,Retail,5,165.248,13563.02,Small vendor - under threshold,Yes
331265d2-53c7-4749-a988-4723da0ccccb,10-06-2024 15:20,Vardaniya Basak,6575735090@okhdfcbank,Momo Cart,8554862168@oksbi,7738.84,FAILED,Rajajinagar,No,Not Registered for GST,Food,5,386.942,108171.61,Small vendor - under threshold,Yes
36a74625-2fef-499c-ba53-8efb1c147914,01-07-2024 10:16,Eshani Bala,3969824584@oksbi,Roadside Books,0747859762@okaxis,3285.96,SUCCESS,BTM Layout,No,Prefers Cash,Retail,5,164.298,3285.96,Small vendor - under threshold,Yes
56c89ca9-6c78-45d0-ad83-622c8c27d4d7,27-06-2024 03:48,Ivan Karpe,1466166323@okybl,Coconut Vendor,7834651873@oksbi,565.64,SUCCESS,Whitefield,No,Not Registered for GST,Supply,12,67.8768,67556.25,Small vendor - under threshold,Yes
5cc981c4-46e8-4488-988c-aec3651313ac,19-06-2024 00:53,Rhea Vala,9588112129@oksbi,Bhelpuri Stall,6807400409@okaxis,3280.9,FAILED,Whitefield,No,Prefers Cash,Food,5,164.045,69758.09,Small vendor - under threshold,Yes
7fefe9e9-5278-440a-8c40-70f1aa1ca29c,23-06-2024 21:30,Jayesh Tella,3974169092@oksbi,Chaat Stall,1366362827@okaxis,4003.92,FAILED,Malleshwaram,No,Avoiding Tax,Food,5,200.196,108684.91,Small vendor - under threshold,Yes
